vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
204295cf-acff-40a7-8243-b91d6e94c4f7,2023-07-02 21:46:38,1.8789800436355142,2.3962526992481026,781.4629518475026,173.57559992409472,23.0,69.93225189374634,0.8284685589515074,io,high,
ff42db1e-e00e-4885-a40f-7fa35e60b978,2023-03-14 22:02:32,61.76354970758771,0.023014743137061977,,312.676193279692,1726.0,,0.9996092308173741,compute,low,running
5dc06d9c-ba69-4c7c-a8cd-a967a7f8fad5,2023-02-03 20:57:50,61.20957227224214,1.0618334705024934,695.778957418883,397.55922535200204,781.0,12.347001616853149,0.8490742908666534,,medium,
d8556493-5092-46ea-9477-fb7a722b215e,2023-01-15 06:40:57,61.69339968747569,0.66501864895252,686.3747057583021,154.89117158455113,6006.0,99.54205859933634,0.9922910928783232,compute,medium,completed
27267259-e40f-4e64-9e6e-d2563c5f198d,2023-02-12 20:43:39,94.37480785146242,64.72232673163482,662.4293353297892,,7136.0,45.73563785787529,0.5001750804182545,io,high,running
,2023-05-31 21:01:06,68.18202991034835,1.7635783074847478,710.7411196491142,,7724.0,81.36740178198147,0.7131047192034228,compute,low,running
e4261896-dec0-47c3-8920-98a92656daa5,2023-07-17 04:41:10,35.9507900573786,72.9809813207389,350.5145898406132,132.65962350168599,430.0,76.32524441989813,0.003891397303879107,network,high,waiting
6f8b5688-ac95-4369-b552-6938fe3c2baa,2023-01-24 15:43:32,43.703195379934144,28.118219607113414,,448.02052674966933,4628.0,81.33689787318724,0.5409771746400925,io,,running
3d2ba611-df79-40b3-bc20-63a3796de7fd,2023-05-09 05:47:05,69.76311959272648,96.0885192820304,602.3477887344607,161.7054658145934,6670.0,27.56714294350636,0.24960408218665098,network,,running
3a233eb2-f875-4805-a41e-6a512c52a180,2023-07-11 23:55:37,6.022547162926983,33.03585426314992,719.7953588353676,434.58893065297195,4976.0,28.9907803695591,0.7910675206636963,io,high,waiting
80b073e5-914b-4e56-a285-1b68625fcf2a,2023-03-21 05:25:26,,,182.9522552727445,333.5572971283889,5413.0,74.54670767140506,,io,low,completed
aaa03097-d35c-44cc-af28-08ac4a8ac005,2023-01-15 21:12:03,67.06378696181594,56.20080455465612,856.3729241009559,300.8163384974408,3925.0,1.6250460356521335,0.9793560851549046,io,high,running
b4ec0e1a-40a5-4386-a503-d9ff61a4437d,2023-04-15 02:16:08,21.03825610738409,5.634185469953956,,485.492341005841,8689.0,18.796407041709706,0.8736788169273056,compute,medium,running
6b6d4ad7-615b-4aeb-be4e-002fb053850e,2023-01-21 13:38:56,12.892629765485331,,906.8080461256228,330.20784236352773,6940.0,14.17243120013919,0.12315547148998485,io,low,completed
79c822ff-ec1a-4001-9cc5-08e58737aa26,2023-03-17 07:05:08,31.542835092418386,39.301736902295744,,432.0855381077557,5137.0,48.037635173837586,0.21619767597500272,compute,low,running
72409b20-fe74-418b-b8d2-a473df503c62,2023-05-09 14:21:32,36.37107709426226,21.95574392509313,765.1085404576537,300.068718360881,6822.0,44.70843079769558,0.6900778446483329,compute,high,completed
33beaac9-d548-4152-bd0e-2603655424f9,2023-04-21 19:33:38,57.019677041787965,57.29314801898303,671.6706721743607,499.40105215672753,3089.0,67.01478558431731,0.25588259597405627,network,medium,running
a0d91a20-21a7-484a-9516-b72c71061fe0,2023-02-23 23:54:46,43.86015134623204,16.927814875683755,469.17592022311203,224.5788339035087,8115.0,28.181830043637103,0.10766730760838117,compute,low,running
8af1cedc-5a93-43eb-926a-a32c9855268c,2023-04-18 15:50:33,98.83738380592261,26.88207718073946,,239.7016582675584,3789.0,45.59599186023364,,network,low,
,2023-02-14 07:41:41,,80.26420137186062,622.7004117461089,37.71408509361351,2802.0,26.54276349143515,0.7626559298020015,network,high,running
022cd9e9-cd46-461c-a659-a8a0043a586e,2023-06-14 15:49:59,20.88767560948347,6.743206459507878,699.7006841709139,105.09158280375236,1385.0,,,,,running
12c872cb-3959-4f4b-89b5-d1d421c8769a,2023-06-10 08:18:46,16.130951788499626,45.56361931784413,,398.95253323614367,1958.0,64.44928180551022,0.5257715257881682,compute,high,waiting
127b1d54-60ef-490c-814c-b2996b3cc235,2023-06-16 17:04:12,65.31083254653984,0.8829988290228408,912.6273755291436,53.08781449853617,9725.0,57.77399506439185,,,,running
cc43e4a9-7a71-4497-a645-ae8a4b45be7a,2023-04-19 18:59:33,25.329160253978213,87.80929317950043,,21.520280280929338,8986.0,65.74928740103579,0.7330729125521166,network,high,completed
4803eac8-d8d9-4f69-a2ca-b689588e1df2,2023-02-27 01:47:59,46.63107728563063,20.354194549635242,779.8892927134023,337.05337499732866,8316.0,,0.08005132567761086,io,medium,running
,2023-03-04 11:48:14,24.442559200160275,87.33239527496671,799.2357666846815,243.40050776533405,2092.0,,0.6231283769792736,network,high,waiting
86edc6a9-d216-4d74-97f5-1a065979aa72,2023-03-01 14:49:26,15.896958364551972,93.5362022815759,964.3164949155247,,3584.0,6.168850994891606,0.11684751911601654,compute,medium,completed
a010826e-6ad5-4008-9d79-379f813e60e1,2023-04-07 05:58:57,11.037514116430513,9.40685879833868,817.4972472787616,202.26210749746986,9769.0,,0.2505794615885041,network,medium,completed
f264b71d-eda2-4d59-a28b-405572e84ddd,2023-04-01 11:05:34,,98.50453162161753,,11.432583307738554,,18.348998416382102,,network,high,completed
79412622-4f87-4c39-96a9-5d2f8e52ebaf,,13.81829513486138,1.9647135970066731,107.48032406801633,172.93611595656972,2269.0,4.474412271521244,0.6017296988267746,io,low,waiting
99b8881f-eb7a-4e0a-87fe-51c1f33bddb0,2023-04-02 16:31:04,19.65823616800535,41.56335189777671,412.81851450848575,200.4533215877012,6196.0,77.5007069996999,0.8760017738370616,network,medium,running
a0302f08-617d-43ba-a20d-a4cc16eca88d,2023-02-18 11:00:17,36.872517066096414,40.4366203429215,681.3583777353608,223.48108295482382,8307.0,73.13474955525099,0.17068329304693164,compute,high,running
39747b5f-4245-402a-a414-130c7c6e699c,2023-02-17 21:54:31,82.09932298479352,25.563384863559968,118.02428222368088,240.68793676193928,4086.0,79.98972351981513,0.7320202785541456,network,high,waiting
16c8c2e3-4867-4a20-90d4-380a8838bb3f,2023-05-06 08:26:21,9.710127579306127,76.54117679309724,381.0367476655883,331.51848878000794,4547.0,77.58898704331592,0.21252183772455524,network,,running
1419b321-a100-46de-a38d-0a7a14e510e2,2023-01-19 04:41:44,83.7944907498804,18.781377319853064,347.69431523997775,395.09068713430486,,29.873152202381327,0.36152232177662136,network,low,
e498a339-3f0f-4e72-b979-69dc40010f20,2023-01-01 11:30:42,9.609840789396307,5.842703528279336,195.36692197087257,153.25705800252314,2617.0,99.87627160531396,0.45898151414535293,network,low,waiting
72eda607-6484-4441-a3f8-354717010bea,,97.64594650133958,26.068600232428828,549.0508759995888,22.168811131140277,,87.96546898010259,0.13128269543823845,io,high,running
1d3648b9-98c4-4280-97e8-4b3882b9e8db,2023-01-29 03:34:11,46.86512016477016,,257.221782096353,28.80159390849818,8737.0,3.8495935364278533,0.6173566555152963,compute,medium,completed
6515f29e-3770-439e-ad51-c898a2ee4c91,2023-01-08 14:29:49,97.67610881903371,,334.30557383824987,105.05396086722307,912.0,,0.44074633867188107,io,low,
bbe26b9c-c5c0-4faa-841c-a693296aed4c,2023-03-11 16:39:31,60.4845519745046,71.71940865884743,226.88883523309778,438.5798815223782,5034.0,9.508691469691655,0.2862026429882154,io,high,completed
bb8b7e8e-526a-49c1-af03-6a835af2b954,2023-04-26 14:46:08,73.92635793983017,,338.63828516067287,205.65802903368441,110.0,13.466921816358223,0.14764929031591478,compute,,running
,2023-01-14 09:39:27,3.9187792254320675,46.18171975408277,664.6155648064822,,5294.0,72.13179379948225,0.09240404100923494,io,low,running
f8c40a51-3d53-4e27-94c5-f20681892369,2023-01-11 02:02:48,28.280696257640958,22.566771293245736,29.166957388040093,394.80152409079204,5677.0,15.92283384852361,0.9801122104408607,,medium,waiting
cb52511d-5260-49d5-a3b9-6635e5920ab6,2023-06-27 13:17:43,12.01965612131689,24.367701039194976,728.8975809366193,,4083.0,,0.7146504622660335,network,high,running
8208bb7a-34bc-40cd-800a-43bf5fe23fbe,2023-06-02 16:17:23,29.614019752214492,34.327600453181184,46.375961192413605,86.86789034476422,1958.0,19.343340796930242,0.03620606938907722,compute,low,running
7d4c7219-ad83-45a1-bce5-1d86e053eca5,2023-06-15 21:22:43,11.872771895424405,60.85517787653287,633.1166609447629,360.46859523816727,9814.0,92.49373661687719,0.7528794010679412,io,low,completed
f28e785d-fd70-447a-9270-be20cd2c4f1a,2023-04-12 18:05:27,31.798317939397602,91.66303676897215,361.1641617739282,166.79527678018263,2865.0,13.632375744225866,,network,,completed
9d0ca4fd-0698-42df-ab43-aba6fcffa85b,2023-06-27 20:24:41,41.426299451466996,9.428435190572637,206.48643595523995,383.058410929423,9583.0,35.71857311970764,0.5142053768611479,compute,high,completed
4cc8fbce-2a82-457b-833a-95ad4e9116df,2023-02-20 09:35:59,,59.969937004885566,352.21075243472546,181.68661479746868,,1.3219771016799498,0.2594396257240442,compute,high,waiting
9415380a-4126-4c49-95ae-5e891bb7e328,2023-06-06 04:31:09,69.24721193700198,63.53469478932388,,422.84693451390507,9215.0,62.77812831585704,0.24537567166396912,,low,waiting
f0954f25-66de-44ec-a6d1-364f59d74c28,2023-06-13 08:45:26,56.660145420657514,,569.9168755142205,,,45.73132939635527,0.6263648676949152,network,medium,running
d711f1ea-82fa-4b7a-91c7-e357f8b1b43d,2023-07-19 08:50:35,26.53894909394454,10.046945407316166,880.7840801506828,278.0624663485098,9268.0,36.50234031272306,0.9754133864186952,io,high,waiting
,2023-05-06 06:13:48,52.32480534666997,59.052789144282634,226.63170975001034,393.0471627902586,9294.0,,0.402751973837139,,medium,waiting
,2023-06-08 13:24:59,9.394051075844168,91.00146016649857,,73.32197618211106,8099.0,76.83005736715322,0.16999104963851386,io,low,running
1744d96a-6b16-4931-987c-19dea5bcc617,2023-06-20 09:13:29,57.59464955561793,17.637967464617176,,138.20291529572947,3377.0,43.945937593056975,0.6476675181119781,io,medium,completed
91f99184-827a-4998-b75e-f5312a72f984,2023-05-03 23:49:45,92.92961975762141,69.80146154590422,26.309380555285642,106.72707958436872,7092.0,,0.19743894456286204,compute,low,
7104f16b-1a51-4a04-8378-7f126073e3fb,2023-03-20 15:29:09,31.856895245132367,10.29420373733112,633.7403832346986,308.9966381164939,4891.0,1.7356857849980312,0.07773783843392601,io,high,running
324f05f0-0e2d-4e89-a9a1-72de579614d3,2023-04-29 03:05:35,66.74103799636816,74.1843499503936,824.4758185609787,455.979224302587,3609.0,79.27773618313623,0.38964935273050727,io,medium,running
fac1cbf0-a7b9-496e-b759-739a7ad91d73,2023-07-01 09:28:52,13.179786240439217,46.21608889739094,454.781238647073,400.4471255979698,4476.0,70.65627645702982,0.662092535460556,compute,low,waiting
,2023-02-18 21:40:34,,,157.59820660426337,188.24312035720493,6269.0,,0.14448525398457357,compute,low,running
4fa3259d-f384-4306-8362-5304e414b782,,28.94060929472011,77.99844979793474,970.2919487055353,29.852022851112213,5250.0,1.3057460025412415,0.925744719524768,network,medium,running
ab051dd8-5498-49b1-a106-4af23af35547,2023-03-04 20:25:41,18.319136200711682,16.110977626435663,529.3430064260992,29.880274232582103,7852.0,96.99785890853907,0.9733203336883651,compute,low,waiting
33b0701d-1c57-4242-b932-36597ceff7c8,2023-04-09 23:43:10,,57.52351272181227,122.88853726553216,199.25132510120432,9469.0,54.53281252099398,0.10063234755840245,network,high,waiting
daf1b231-bbc6-476c-a972-d9d05d06569d,,2.0107546187493552,77.05691245082326,176.45980157512088,374.8908688137691,888.0,97.5559006641276,0.7364761918994934,compute,low,waiting
ddbd9bc0-df49-4c6f-800d-f24e5eae6160,2023-01-27 21:53:10,82.89400292173632,87.01923061036442,542.5548348586102,178.85636234341146,25.0,77.96019623118879,0.5193313196414083,io,low,running
0d5544fb-0ef2-4054-8958-71c3a49c8ece,2023-04-03 21:40:54,0.46954761925470656,33.85853161730594,348.8057204083409,415.71289292890697,711.0,11.452567260676982,0.32315396307403654,compute,,completed
b22a846d-4870-4900-b9d2-5a6966ac120a,2023-04-23 14:30:19,67.781653679623,4.289763004759939,31.7978556972488,22.97404455990565,8884.0,,0.5723905571677953,network,high,running
83db5e2c-9d19-4329-b368-bb41ec34d74a,,27.000797319216485,98.4790263646146,528.9193155147013,140.6795385296853,,,0.09596236411808867,io,medium,waiting
65c8b2ae-5008-4c1c-82de-f17f82ad4b9e,2023-02-21 07:56:43,73.5194022122595,65.02698053649641,289.9052071708622,282.5812049567958,1638.0,62.4072222144687,0.15711905792878933,network,high,running
8349c556-df26-4058-b074-7cf306df723c,2023-03-17 17:28:53,96.21885451174383,1.5545879136722895,933.8841454953008,,,14.444417445017955,0.11657053431185926,compute,medium,completed
57f1377e-0fb3-424b-ab60-a0dd2a26050d,2023-01-10 11:22:51,24.875314351995804,69.98463124238998,668.8237805431554,346.4723552967517,6927.0,10.61416050986763,0.6517350483033623,io,high,completed
3ccda746-edc8-4644-8708-ed5670f49c68,2023-03-09 06:11:47,57.61573344178369,20.024982139037363,611.5421020446637,43.34852630051495,3892.0,63.71638357521165,0.47365375756990347,network,high,waiting
6fd26e50-2c6e-433a-92b7-58ff30d3e7c2,2023-05-20 09:56:33,59.2041931271839,69.43359314537211,969.8421086177331,351.92181072678267,7690.0,76.44775406403667,0.4824839752435486,network,low,waiting
550dac41-1370-45b2-8e28-38c28d79df75,2023-05-24 14:26:37,57.22519057908734,29.803478243964854,499.0652954188034,123.74378979177698,,87.04135422094824,,network,medium,running
7661db27-d45b-4f8c-ac4f-f98698981b92,2023-03-24 10:20:12,22.308163264061832,13.850612685150686,963.0065502325604,80.88955031349255,5551.0,74.33652141493774,0.7681178276560313,io,high,waiting
3c7a103c-03a6-4a34-bdb7-8fc075b51210,2023-04-06 13:46:56,95.2749011516985,92.86385308703645,61.105915013664024,335.5783019154601,4567.0,78.74270933599841,0.9784111881654608,compute,low,running
b3b85134-a6a6-4e72-9ea2-3acbb9142b84,2023-01-14 22:18:29,44.71253786176273,11.453808138873944,617.0438474724873,286.916373228981,4582.0,63.65949071714305,0.9594409012768902,io,high,completed
d60bbb59-6b2f-4ea2-9145-ccc60bf52bba,2023-01-30 00:00:10,84.64086724711278,33.08773927707082,994.9378624436758,447.1987482921684,4661.0,3.405124274097815,0.05702290025226808,io,medium,waiting
a229e4b0-29b7-412d-aa77-be34aa97b8b3,2023-06-18 23:43:40,69.94792753175044,10.386238931289327,20.909189706014853,416.52477409848575,8737.0,8.575356623676777,,network,low,completed
4fc36b60-4cfd-476b-82d2-0fff137dba40,2023-04-19 04:02:18,29.743695085513366,14.737781545327566,189.1474347180586,384.5754335498066,7825.0,53.45523572264326,0.20122420439744748,compute,high,
d2a73316-0d1a-4ddc-810b-6e9889d89ccb,2023-02-20 12:34:07,81.37978197024772,48.96957311313517,,337.1530460575964,2112.0,61.076446205424,0.183908663329163,network,low,completed
2cf93117-2c7d-4d4f-813e-47337611f7cf,,39.65057408469846,28.34257960329435,10.496462396744954,,2073.0,,0.06575290437232073,compute,,waiting
cd0e5dad-a59d-421c-8fec-06840aa429f1,2023-03-03 14:01:59,88.11031971111616,88.49900058466176,,164.0495361410826,869.0,69.56091890037358,,compute,low,waiting
f59cc790-d256-42d9-b3ab-83fdd84ff21b,2023-03-17 21:30:25,58.12728726358587,71.79510481634432,699.5292175147264,,6073.0,95.35984578311215,0.03719617995265545,network,medium,waiting
743af8b6-89e3-49f7-beae-bc2588b9875e,2023-03-05 01:48:36,88.17353618548528,9.645270214173806,,,583.0,91.2587693591889,,io,high,completed
4ca61f91-06d6-4455-9058-aabbf915fcc1,,69.25315900777659,46.438027859886844,767.0124301019017,2.6870860855955914,5280.0,86.76077754273635,0.1295333905521734,io,low,completed
204be5e8-539c-40bd-b922-3bbdd42f2a04,2023-04-23 15:52:28,72.52542798196406,4.998698342749986,374.39885077164115,492.5515939245252,9399.0,9.055539048841688,0.6709131883734287,compute,high,waiting
95de1818-a228-49a9-8669-1630fd2ce84b,2023-06-21 10:49:32,50.13243819267023,72.14937459410105,642.0662840081635,493.7644998071367,5229.0,24.947280753698653,0.885732316824066,compute,,completed
,2023-03-02 23:12:27,95.6083634723224,44.04027955139471,237.04496073082848,105.23979368326297,7322.0,87.44816015840924,0.35746156868011925,io,low,
e815f934-58cf-4d89-8764-14048bae3dfa,2023-06-27 07:45:47,64.39901992296375,19.041777901249578,382.4415257006085,100.75015170406392,4607.0,45.74498870492071,0.458405852205929,io,low,waiting
041d6322-85d9-4901-b303-009f62ec2c8f,2023-06-26 21:52:33,42.38550485581797,,677.5125634112288,,8758.0,,0.6099612727729699,io,,running
b5f85cdf-db21-47bc-b48d-928b1418c96b,2023-04-14 09:14:59,60.639321412792434,,159.72793980139954,270.15324466823506,8749.0,57.83484028184137,0.3201528780532895,network,medium,running
413a5a96-a794-484b-9a2e-41e15493742c,2023-01-27 23:04:05,1.9193198309333526,89.6023718420428,653.3989103888748,1.1054979628530304,90.0,34.07344536781266,0.09294780780680678,io,low,running
,,30.15748166745493,75.73937921546046,100.53936527938434,22.262421217334794,,25.893295793245752,0.12640654609664548,,high,
7b428d17-6dbc-4ae7-a169-abe73e2f4d93,2023-06-28 23:41:19,66.01735374926851,15.351280896625374,169.27929077846727,151.39597814462618,6837.0,7.790832084234456,0.04841692416630938,network,medium,waiting
,2023-05-19 03:43:23,,,389.63772210630674,456.31545899291604,3746.0,81.40709298630836,0.9069065692778375,compute,low,waiting
aaf886fd-412d-4358-af1a-84235db1a7d2,2023-04-29 20:58:39,61.801542899884154,58.48604702094381,448.18673467710227,449.3589710588448,5477.0,21.885574982699264,0.6827360474011808,compute,low,completed
2547bb77-11f5-4408-ba5c-b72fec717e9f,2023-05-24 06:16:10,42.87687009457662,2.300391594946938,840.7428984452955,,9354.0,17.864708485031645,0.03733256661248663,compute,low,completed
bf3edfaa-7355-4c48-9767-a495e78742aa,,13.547406422245023,61.45841680378792,348.94940720382186,77.15230898076442,7866.0,60.09557365625218,0.7260218062877024,,,completed
09bb4b7e-9aec-49d1-b18d-5e2a822470d5,2023-01-18 16:50:26,29.828232595603076,35.479140102460974,335.63696902275586,88.29902474603962,2683.0,39.32186908893422,0.956374421652883,io,medium,completed
,2023-06-03 21:47:40,56.99649107012649,22.77431187167013,942.2562672423664,413.5923132530552,9040.0,77.4841597977165,0.7796791681436,,low,running
c4577c79-bebc-4666-a239-e5021241a2f5,2023-03-28 13:42:13,,59.86488222691321,391.0373885217453,313.7918672669239,7490.0,66.41294938895197,0.5814352817635566,io,low,waiting
e8531f56-82ee-418b-8806-8326b294772f,2023-04-07 23:49:15,57.43252488495788,26.450591658215895,336.928989571794,232.78781074390398,,23.079134806701052,0.9183496540912456,compute,low,completed
bb496d9f-c483-4124-a648-b4d6b312d2a2,2023-02-12 15:15:52,65.32008198571336,35.77099120191117,492.8520440881229,344.1772299815307,8121.0,98.01785191111513,0.9718880098582237,network,high,running
8f681a9f-77a0-4ede-aa05-e7bcd693012a,2023-05-08 11:59:50,65.21032700016889,36.57382806494252,710.8718906326151,,1340.0,,0.38266106046337967,compute,,waiting
54ba5ae5-7278-4863-95b0-ef2fae45b6c6,2023-03-14 19:28:36,43.14184354339739,,370.85190071303066,174.25163706809786,7647.0,32.54027803752144,0.1511617311994744,compute,medium,waiting
aa8d21e7-3703-4a27-bd87-1da022033080,2023-03-29 23:08:20,89.6546595851063,97.08323761627832,,25.67621335519221,5752.0,,0.9221683540717578,io,low,running
6417be25-0de9-4da7-9d78-d33448e9f460,2023-04-28 02:02:10,36.75618700478965,87.89890575423694,184.75669753009282,331.2705726927009,7572.0,61.134350594375555,0.6987054380859611,network,low,waiting
b6834ce7-9075-4079-9353-aa83fab793e7,2023-04-12 02:00:36,43.58649252656268,23.53984522534518,,405.2652081748996,5420.0,,0.24793611111308456,io,low,running
ab9c471d-245d-4648-af69-3c639587a332,2023-06-29 05:57:16,89.19233550156721,8.279673771085527,840.9009744298274,,8466.0,54.395026674129966,0.8214595640257429,io,low,completed
854af429-fb7e-43e2-b2b5-f4edd1f844c0,2023-06-02 17:14:26,80.61939890460857,84.43895514529048,582.6713539013313,109.50642040604075,4554.0,40.85459171335481,0.3398126983508122,compute,,completed
79a90349-3cc8-4780-a0aa-2dc8076653ad,,70.38885835403663,50.01592126370361,860.5374646453766,423.53071267199385,4805.0,64.81758155210835,0.1271484132445051,,medium,completed
8e5250b5-da5b-403d-b2b5-42a90dcbac76,2023-01-12 23:56:10,10.022688731230112,59.438973828401984,,225.4489377257109,,53.13631327075795,,io,low,completed
e6c72cb3-960c-4926-8597-758b68fb887a,2023-02-23 19:14:18,91.94826137446735,31.636672735401884,974.8130741582764,413.5930678083459,7002.0,29.102349421096164,0.42796082493978205,io,high,
a4a50947-3ad1-466e-83fb-f19842bc7e32,2023-06-07 12:52:15,71.42412995491114,98.15603639023564,,390.4419842278398,8559.0,54.27314179919988,0.3834432203917951,compute,low,running
,2023-05-23 22:46:44,,89.65968243087686,45.903400893615554,223.44555994628718,,70.23389523754872,0.9243622513166162,compute,medium,completed
,2023-05-10 04:01:37,14.944830465799374,8.211750472745983,,316.3028170029863,3781.0,45.03076366163923,0.09758916688091102,io,medium,completed
